artist_id,artist_name,genre,artist_hotness
3484,Rockabye Baby!,lullaby,0.45602975370052345
3485,Ned Nash Orchestra,soundtrack,0.2344886544537336
3486,Motograter,post-grunge,0.39425271503998616
3487,The Funeral Pyre,blackened death metal,0.3293334188669091
3488,Barry Goldberg,easy listening,0.23747255249890417
3489,The Summer Obsession,pop punk,0.3950530394933198
3490,Dabbler,ragga jungle,0.0
3491,Beth Nielsen Chapman,singer-songwriter,0.2841269489887318
3492,The Rambos,southern gospel,0.2522077819929179
3493,Emile Vacher,chanson,0.0
3494,Wanda De Sah,samba,0.2964266182293775
3495,Matt Redman,ccm,0.5191987020898579
3496,Go Fish,male vocalist,0.3486099592932765
3497,Jody Bernal,europop,0.0
3498,Annie Philippe,chanson,0.33639130405532147
3499,Mychael Danna & Jeff Danna,celtic,0.3357700417448833
3500,Grey Area,future jazz,0.3996840137015285
3501,Lot Lorien,ballad,0.3486503095518187
3502,Khold,black metal,0.37601876195175116
3503,Banda La Bocana,merengue,0.0
3504,George Hamilton IV,country gospel,0.32214262184595016
3505,Orquesta America,charanga,0.2995581758981422
3506,2-Gether feat. Sarinah,boy band,0.3658899016752088
3507,Danny Barnes,progressive bluegrass,0.43525232354235893
3508,Premiums,concerto,0.30732398352392937
3509,David Jalbert,los angeles,0.31311974443621077
3510,Joy Enriquez,tribal house,0.33738757988602186
3511,The Stems,power pop,0.3371993731032434
3512,Julio Iglesias Jr,j pop,0.29874306475985346
3513,Irtio,celtic,0.2920941973391348
3514,Groupa,neofolk,0.2959679840471214
3515,Gene Autry,classic country,0.4145895696931074
3516,Gösta Ekman / Tage Danielsson,vaudeville,0.15995335170458266
3517,Spunk,free improvisation,0.34907630580138443
3518,Mariachi Silvestre Vargas,mariachi,0.24911179800458358
3519,Brooke White,pop rock,0.4406700964939745
3520,Tones On Tail,dark wave,0.3855151142511691
3521,Dictafone,chanson francaise,0.13294601118708804
3522,Frost,gangster rap,0.46803252796762473
3523,Bingo Players,tech house,0.23643380474148568
3524,Hal Russell,free jazz,0.0
3525,Molesta Ewenement,hip hop,0.48956870008733216
3526,Chico Cesar,brazilian pop music,0.35987304591278646
3527,Reach 454,post-grunge,0.31728859770577345
3528,Jude Cole,pop rock,0.3132119447729194
3529,Paris_ Texas,big beat,0.2909063254259155
3530,New Direction,gospel,0.3537684895785048
3531,Eiffel 65,europop,0.4665098031149589
3532,Jaco & Mixxmaster,trance,0.19742667974466002
3533,Mad Are Sane_ The,punk,0.3384002480697542
3534,Crowbar,sludge metal,0.49109945330583543
3535,Abrar - Ul - Haq,bhangra,0.41366550111838524
3536,Moros Eros,experimental pop,0.3075400851277596
3537,Jean Corti,chanson,0.0
3538,Salt-N-Pepa,pop rap,0.5192881204083811
3539,Captain Beefheart & The Magic Band,blues-rock,0.3874968011791511
3540,The Flesh,post-grunge,0.36016809131718547
3541,Bülent Ceylan,cabaret,0.43372103407545803
3542,Kris Gruen,lullaby,0.3060906444898593
3543,Billy Pilgrim,folk-pop,0.354619058459955
3544,Porno For Pyros,dance rock,0.40971267828672114
3545,The Ronettes,brill building pop,0.5338855364814937
3546,My Little Airport,twee pop,0.41717293221457225
3547,Markus,neue deutsche welle,0.34388404852562177
3548,Mighty Joe Young,chicago blues,0.3142682406135583
3549,Lari White,cabaret,0.3419817359736267
3550,George Schuller,bebop,0.17744630397934644
3551,Bobaflex,rap metal,0.41540895186750293
3552,Hins Cheung,cantonese pop,0.36345213067536375
3553,Anita Kerr,country gospel,0.18803009457420197
3554,Adrenalin O.D.,hardcore punk,0.3193000403035133
3555,Joe Graves & The Diggers,lounge music,0.0
3556,Dean Evenson,meditation,0.36305024679135633
3557,Arctique,vocal trance,0.1323127629325236
3558,Lacy J. Dalton,classic country,0.36988422313760627
3559,Cassius Clay,soft rock,0.2822214801855799
3560,Henri Rene And His Orchestra,space age pop,0.0
3561,Disco D feat. Lola Damone & Helluva,bass music,0.3756769293497006
3562,Black Box,disco,0.36199228802511024
3563,Monika_ Wolfgang,ballad,0.4570726366241015
3564,Death Cab for Cutie,dream pop,0.6014272039115601
3565,Four Tet,electronic,0.4744281728989324
3566,Dale Russ / Finn MacGinty,lullaby,0.0
3567,Axe,hard rock,0.4356337409320513
3568,Joe Derrane_ Frankie Gavin_ Brian McGrath,irish folk,0.0
3569,Truckfighters,stoner rock,0.3503493043539453
3570,Eugene McDaniels,rare groove,0.3327550679251849
3571,The Five Stairsteps,chicago soul,0.29039391438424395
3572,Lighthouse Family,blue-eyed soul,0.4021670475170316
3573,Socialburn,post-grunge,0.38013307919336786
3574,Roger Miller,honky tonk,0.41787057814887635
3575,Sal Mineo,brill building pop,0.22713510780543364
3576,Vinylbase,hardstyle,0.15425435358689776
3577,Defari,hip hop,0.35515544995510717
3578,Dario Marianelli,symphony,0.4121155534594195
3579,Paul Stanley,hard rock,0.380979549774375
3580,Liam O'Flynn,irish folk,0.33014017999101425
3581,The California Cajun Orchestra,zydeco,0.2670678407152754
3582,LaWanda Page,stand-up comedy,0.18584454879260465
3583,Steve Harvey,glam rock,0.3995911140698961
3584,Bruno Sanfilippo,chill-out,0.3719004797519869
3585,Rainforest Trio,bossa nova,0.0
3586,Deepface,club,0.2324377766873562
3587,T.I.,gangster rap,0.8728389206241831
3588,Britny Fox,glam metal,0.3883326494840283
3589,Power Pill Fist,downtempo,0.37866027826449217
3590,Year of Desolation,melodic death metal,0.2876025570181426
3591,Olive,trip hop,0.4346074012636719
3592,Tim Hornsby,trance,0.0
3593,Peter Hunningale,lovers rock,0.24973967120009483
3594,Nicolas Bacchus,chanson francaise,0.08999872434630793
3595,David Benoit,nu jazz,0.47853220045706946
3596,32 Leaves,modern rock,0.40239110792887745
3597,Barbara Carr,chicago soul,0.2973334071249006
3598,Louie Ramirez,salsa,0.22882184828264412
3599,Orenda,chalga,0.14190255414456035
3600,DJ Primo,gabba,0.24742619452359993
3601,The Advantage,experimental rock,0.3786477786560696
3602,Pepe Romero,flamenco,0.36192879815938855
3603,The Maine,power pop,0.5858675961377093
3604,Jimmie Vaughan,blues-rock,0.4570729531813909
3605,Camerata Brasil,choro,0.25226764594191403
3606,TAKARU,math-core,0.3501816897137235
3607,Morton Gould,space age pop,0.3091219516254072
3608,The Wilburns,southern gospel,0.0
3609,Dann Huff,glam metal,0.35698415362587615
3610,T Lavitz,jazz,0.34125931180362507
3611,Samy Deluxe,hip hop,0.39345711137576006
3612,The Abominable Iron Sloth,math rock,0.34910011369018384
3613,Josh Mullins,stand-up comedy,0.2704086472259809
3614,The Capitol Years,alternative rock,0.3245450894447048
3615,Cyndi Wang,chinese music,0.35068800684601
3616,Eleanor McEvoy,irish folk,0.34459281657928165
3617,Population Reduction,grindcore,0.29573749308101016
3618,Fajardo,charanga,0.3337935308430428
3619,Marcel Azzola,gypsy jazz,0.21660646489226862
3620,Meiway,soukous,0.29634682845137034
3621,The Fool'S Nose,swedish,0.0
3622,Harry Choates,western swing,0.2809352942672366
3623,The Allies,ccm,0.3491611547989112
3624,Sheek Louch,gangster rap,0.4498181731106692
3625,Papp'os Blues,blues-rock,0.40368903012129537
3626,Renato Borghetti,tango,0.3175425136506562
3627,Throw The Fight,alternative metal,0.3893501841407621
3628,Donna Ares,pop folk,0.38162670562199263
3629,John P. Kee,meditation,0.4413715986716032
3630,Nolwenn Leroy,chanson,0.40258323645931965
3631,The Primitives,indie rock,0.3874181952065967
3632,AUDIO.3,turnablism,0.21807658927198664
3633,Pedro Garcia & His Del Prado Orchestra,exotica,0.0
3634,Fleet Foxes,grunge,0.5476090330976463
3635,Elliot Smith,sadcore,0.0
3636,Murderdolls,heavy metal,0.43632993386586194
3637,Human Disease,deathrock,0.2967921539425625
3638,Dottie West,honky tonk,0.33506079585209864
3639,Buckeye Politicians,urban,0.21468239929703406
3640,First Blood,straight edge,0.3888819542043598
3641,Carlton Livingston,reggae,0.37786996610047535
3642,Mac Dre,gangster rap,0.5164643298051803
3643,Christian adam,chanson,0.2368320778810757
3644,Nikos Kalaintzis,greek,0.0
3645,Denise Ho,cantonese pop,0.37363913109573194
3646,Love and Rockets,dance rock,0.41440449527152995
3647,Billy Walker,honky tonk,0.29718094438764303
3648,Gato Perez,rumba,0.30528800824618363
3649,Eddie Palmieri,latin jazz,0.3555029950198822
3650,GZA/The Genius,east coast hip hop,0.39926500014522626
3651,Poptart Monkeys,modern rock,0.373282313216811
3652,Kill The Client,grindcore,0.4645470225157097
3653,Willie Colon,salsa,0.519120079762355
3654,Endres,melodic trance,0.0
3655,Annie Minogue Band,modern rock,0.30736673641233253
3656,J-MACK,gangster rap,0.31284820727268337
3657,Alias,bass music,0.4230219215750594
3658,Donna Fargo,classic country,0.40262779292718825
3659,Roger Creager,honky tonk,0.4415590825137195
3660,System of a Down,alternative metal,0.5879166787876919
3661,Clannad,celtic fusion,0.45576904042948735
3662,Session Americana,roots rock,0.0
3663,DJ Guy,turnablism,0.2518955385478121
3664,Moving Cloud,irish folk,0.2847193437553472
3665,Johnny Vicious,hard house,0.36076001660983414
3666,The Fire Theft,chill-out,0.40349027955210875
3667,Minnie Riperton,soul jazz,0.3835574697768149
3668,Lightforce,hard trance,0.3496393661592334
3669,Jacques Ferchit,musette,0.19979157586407453
3670,Gunther & the Sunshine Girls,europop,0.3943546838394161
3671,Jericho,power pop,0.40574895642118436
3672,TYR,viking metal,0.43185418323886204
3673,Kalibas,grindcore,0.36034939206911404
3674,Temple Of The Dog,grunge,0.488944201360234
3675,Derek Bailey,free improvisation,0.375054445896501
3676,Bruce Robison,alternative country,0.47186994585424324
3677,Big Daddy Kane,hip hop,0.45771151155872486
3678,A-Mei,chinese music,0.36724376615480964
3679,Les Witches,celtic,0.23511889118152332
3680,Paris Musette,musette,0.24430050915854987
3681,Taal,art rock,0.35329028976873145
3682,Egberto Gismonti,latin jazz,0.39762053508106665
3683,Click / Click_ M_Ferri,tech house,0.31112311013223287
3684,Vincenzo,deep house,0.3801544645883343
3685,Triana Pura,rumba,0.2547464398514403
3686,Yölintu,german pop,0.3633414624452025
3687,Frank Vignola,manouche,0.42498392804946905
3688,Savoy Brown,blues-rock,0.3842902280818292
3689,Tri Atma,kraut rock,0.25619508901043286
3690,A Day To Remember,heavy metal,0.5692399537354433
3691,Namatjira,progressive house,0.3852101780459525
3692,Sensations,rock steady,0.2432384475572016
3693,The Small Knives,melbourne,0.3233207311421996
3694,Eclier,electropop,0.3634668864790582
3695,Billy Murray,ragtime,0.3225499654741361
3696,Clockwise,power pop,0.28423446680720116
3697,Orthrelm,experimental rock,0.2965536905119507
3698,Len Barry,pop rock,0.34620216014102156
3699,Rhian Lois,opera,0.0
3700,Sounds Of Blackness,ccm,0.3705666836763819
3701,Mr. Blue,east coast blues,0.22251697531460474
3702,For Squirrels,post-grunge,0.3494579290257509
3703,Sunidhi Chauhan / Anu Malik / Jatin Sharma,europop,0.40576703295743805
3704,Princess Lover,island music,0.3994927874638357
3705,Antigone Rising,modern rock,0.3439639107143764
3706,Crusaders,jazz funk,0.36749699613460163
3707,Karnig Sarkissian,patriotic,0.3038618927937814
3708,Proficy,hip hop,0.22762527579089226
3709,Tony Tuff,roots reggae,0.33174476710122014
3710,Caramell,bubblegum dance,0.3956998297469312
3711,Winston McAnuff_ The Bazbaz Orchestra,roots reggae,0.2782635398371414
3712,Cedric Myton,roots reggae,0.1763923415652082
3713,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,free improvisation,0.41678655846073864
3714,Mick Clarke,blues-rock,0.299994748415156
3715,Ebru Yasar,pop folk,0.30053105750262227
3716,Ultimate Tracks,heartland rock,0.5574083554087859
3717,Chacho,neo soul,0.1661729025936233
3718,Edelweiss,eurodance,0.3720511322504106
3719,Guaco,salsa,0.3990902392939598
3720,Havok,tech house,0.4168717661517543
3721,Los Salvajes,freakbeat,0.29743541620809394
3722,BMX Bandits,indie rock,0.3485530284354946
3723,Rustless,emo,0.0
3724,Julissa,ccm,0.3280462659405008
3725,Marc Dorsey,hip hop,0.32346228667373755
3726,Plaza,new beat,0.2776405887129925
3727,Giorgos Marinis,greek,0.0
3728,3 of Hearts,electro,0.23879525093456058
3729,Ciaran Byrne,downtempo,0.37437516821599354
3730,Hollowtip,gangster rap,0.1315373456428617
3731,Pete Bamboo,ska punk,0.2960761837450744
3732,Kurtis Blow,pop rap,0.44645923791723957
3733,Portobello,blues,0.2738910086550566
3734,One Be Lo,hip hop,0.39528045727080735
3735,Bodies In the Gears of the Apparatus,grindcore,0.40951872840233794
3736,Necrodaemon,black metal,0.0
3737,Sound Field,progressive trance,0.29353492482598037
3738,Crucial Conflict,hip hop,0.3993772317805291
3739,RIDDLIN' KIDS,power pop,0.3926592128908621
3740,Yndio,latin pop,0.31996698426188985
3741,Sukshinder Shinda,bhangra,0.3167599021817779
3742,Liquid Spill,hard trance,0.3434660658595638
3743,2XL,pop rap,0.27605012538857815
3744,Leann Rimes & Brian McFadden,country,0.4799934612618727
3745,The Bronx Horns,latin jazz,0.2402535640016206
3746,D.R.S.,rap,0.35074983870797555
3747,The Harvard Lampoon Comedians,stand-up comedy,0.26413278015577557
3748,David Guetta - Joachim Garraud - Chris Willis,progressive house,0.633409776061689
3749,Pam Thum,ccm,0.3177528131268577
3750,Greek Gypsy Musicians,ethnic,0.2436678562995151
3751,Joey McIntyre,teen pop,0.3829806029065346
3752,Clementina De Jesus,samba,0.3495900240780046
3753,The Disposable Heroes Of Hiphoprisy,hip hop,0.3456373142289708
3754,Jean Marc Thibault,tech house,0.0
3755,Studio,indie pop,0.36333056598371694
3756,You Should Go Ahead,western swing,0.3736711388032777
3757,Lil Wayne,hip hop,0.8434308442147149
3758,The Bongo Man,tribal house,0.21663025903618774
3759,Chris Camozzi,smooth jazz,0.2580015796283461
3760,Najoua Belyzel,europop,0.0
3761,Vincent Baguian,chanson,0.37222988227611714
3762,David Rose & His Orchestra,orchestra,0.30502458224869444
3763,Reptil,rumba,0.26702622085020095
3764,Douglas Miller,gospel,0.34410364569333896
3765,Criminal Class USA is Hush Hush Revolution,ghetto tech,0.0
3766,Total Fucking Destruction,experimental rock,0.4432453125903593
3767,Gary Go,british pop,0.4519576901472542
3768,He Is Legend,southern rock,0.505012391946912
3769,Norman Howard,free jazz,0.0
3770,bel canto,trip hop,0.36825203871606266
3771,Remy Shand,neo soul,0.3641912442304998
3772,Maracaibo 15,gaita,0.31470046977659827
3773,Dan Hicks,country rock,0.38335705051828306
3774,The Katinas,ccm,0.43893284954222317
3775,Lit,post-grunge,0.49183580600407006
3776,Ai Ai Ai,rumba,0.26198171253919367
3777,Cachao,latin jazz,0.402626821856781
3778,Pictures of Then,experimental rock,0.27364347887277607
3779,Music Explosion,freakbeat,0.3186158114858279
3780,The Last Vegas,stoner rock,0.45854917593860034
3781,Beneath The Sky,death core,0.4763001897113114
3782,[kaleidoskop],hip hop,0.31105922450193013
3783,Bedrock,progressive house,0.39062470750071526
3784,Radio Birdman,garage rock,0.39297728930348147
3785,Digital Mystikz,dubstep,0.41774532606921616
3786,John Mayall,blues-rock,0.3975172158211834
3787,Richard Smith,smooth jazz,0.3067840169704845
3788,Giorgos Sabanis,greek,0.23598960029372928
3789,Vana,brazilian jazz,0.3283663003097136
3790,The Zebras,disco,0.30805836253115204
3791,Vulture Industries,avantgarde metal,0.4554952888042596
3792,Bo Carter,delta blues,0.35747040306544636
3793,Fredericks_ Goldman_ Jones,chanson,0.30510121707452625
3794,Monique Morelli,los angeles,0.1988008451593438
3795,Alexander Zonjic,jazz funk,0.3839149947141444
3796,Angela Lashley,patriotic,0.0
3797,Emilio Tuero,tango,0.2694100431509315
3798,Howie Day,singer-songwriter,0.5460541800663986
3799,King Swamp,swamp rock,0.24734600393935852
3800,Joe Lopez,blues,0.27292679689210003
3801,El Gran Combo De Puerto Rico,boogaloo,0.0
3802,Bobby Valentin,boogaloo,0.0
3803,Life In Your Way,melodic hardcore,0.448840337604123
3804,Punk'd Royal,dance-punk,0.365075970976099
3805,"Buzzov¬""en",sludge metal,0.30150587751163294
3806,22-20s,blues-rock,0.4642775002458007
3807,Elvira,modern rock,0.24597315485208177
3808,Non Stop DJs,electro,0.284260942741617
3809,Guy Forsyth,blues-rock,0.33235246391393714
3810,Helen Hobson,soundtrack,0.0
3811,Limbonic Art,black metal,0.4433348937188219
3812,Joey Negro,deep house,0.41315985877344386
3813,Rachel Loy,happy hardcore,0.3235502158315564
3814,Earth,grunge,0.46296398721197823
3815,Archie Bell and The Drells,r&b,0.41712458371887273
3816,Airto Moreira,latin jazz,0.3482300267229022
3817,David Rose,easy listening,0.34866534017096623
3818,Luisito Rosario,salsa,0.1923496946810962
3819,Monomonkey,jungle music,0.38477354138946035
3820,Aram Shelton,bebop,0.0
3821,Konexion,spanish,0.0
3822,Tilman Sillescu,video game music,0.347104737832973
3823,Birdapres,hip hop,0.2556663338649525
3824,Controlled Dissonance,dark ambient,0.268922789535084
3825,The Reverend Peyton's Big Damn Band,delta blues,0.3227178557598917
3826,(hed) p.e.,nu metal,0.3248808718779012
3827,Stargarden,chill-out,0.3873507510715329
3828,Ace Frehley,hard rock,0.44384773879174966
3829,Leeroy Stagger,folk rock,0.33612442515088997
3830,Doc Pomus,piano blues,0.25022732647127965
3831,Slim Harpo,harmonica blues,0.3713025465171209
3832,Stimulator,hard trance,0.34302617914087985
3833,Stephen Pearcy,glam metal,0.34377247608373934
3834,DJ DLG feat. MC Flipside,tech house,0.3719352651037364
3835,Pat Green,country rock,0.5661383980110223
3836,Daddy Dog,turnablism,0.0
3837,Riamiwo,indietronica,0.33003978597416606
3838,Sub Swara,dubstep,0.4084248884194018
3839,Los Jaigüey,mexico,0.31876265848978913
3840,NG3,jungle music,0.32185406915712433
3841,Vienna Concert House Orchestra_ Wiener Sängerknaben_ Ferdinand Grossmann,requiem,0.0
3842,Vuneny,dub,0.32398405449830525
3843,Ras Michael and the Sons of Negus,roots reggae,0.3405238268004334
3844,Fixx_ The,hip house,0.0
3845,Musical Youth,reggae,0.39785032314653385
3846,Fulanito,salsa,0.37571165345897
3847,Blessid Union Of Souls,modern rock,0.403032205296799
3848,Laura Leon,cumbia,0.2582756159529409
3849,Easy Star All-Stars,roots reggae,0.4957293589457067
3850,The Insects,hip hop,0.338104616266341
3851,Low Millions,pop rock,0.38714650165246794
3852,Devine and emilyPLAY,breakbeat,0.0
3853,Blanks77,oi,0.0
3854,Gall_ France,chanson,0.39957965816802155
3855,Frank Sinatra,bossa nova,0.44719972200380037
3856,Wednesday 13,horror punk,0.4543626241556834
3857,Hawkshaw Hawkins,honky tonk,0.3096910090183806
3858,Virus,progressive house,0.3709151438223631
3859,Tigertailz,glam rock,0.40567213597168034
3860,Chatelaine,country rock,0.4369719312721286
3861,Monty,happy hardcore,0.3467043918506348
3862,Muzsikas,folk,0.3301197135566966
3863,Oui Oui,pop rock,0.3437719451180466
3864,C.L. Smooth,hip hop,0.34875566790227436
3865,Oliver Kalkofe,comedy,0.406198747834107
3866,Roger McGuinn,country rock,0.41643518358517334
3867,Drop Dead_ Gorgeous,screamo,0.5183991616558854
